frame_no,x1,y1,x2,y2,label,filename,xc,yc,w,h
4182,21.500000,80.000000,32.500000,108.000000,stop,frame_004182.jpg,0.042188,0.195833,0.017188,0.058333
4183,570.500000,66.500000,583.500000,99.500000,stop,frame_004183.jpg,0.901563,0.172917,0.020313,0.068750
4183,21.500000,80.000000,32.500000,108.000000,stop,frame_004183.jpg,0.042188,0.195833,0.017188,0.058333
4184,570.500000,66.500000,583.500000,99.500000,stop,frame_004184.jpg,0.901563,0.172917,0.020313,0.068750
4184,21.500000,80.000000,32.500000,108.000000,stop,frame_004184.jpg,0.042188,0.195833,0.017188,0.058333
4185,570.500000,66.500000,583.500000,99.500000,stop,frame_004185.jpg,0.901563,0.172917,0.020313,0.068750
4185,21.500000,80.000000,32.500000,108.000000,stop,frame_004185.jpg,0.042188,0.195833,0.017188,0.058333
4186,570.500000,66.500000,583.500000,99.500000,stop,frame_004186.jpg,0.901563,0.172917,0.020313,0.068750
4186,21.500000,80.000000,32.500000,108.000000,stop,frame_004186.jpg,0.042188,0.195833,0.017188,0.058333
4187,570.500000,66.500000,583.500000,99.500000,stop,frame_004187.jpg,0.901563,0.172917,0.020313,0.068750
4187,21.500000,80.000000,32.500000,108.000000,stop,frame_004187.jpg,0.042188,0.195833,0.017188,0.058333
4188,570.500000,66.500000,583.500000,99.500000,stop,frame_004188.jpg,0.901563,0.172917,0.020313,0.068750
4188,21.500000,80.000000,32.500000,108.000000,stop,frame_004188.jpg,0.042188,0.195833,0.017188,0.058333
4189,570.500000,66.500000,583.500000,99.500000,stop,frame_004189.jpg,0.901563,0.172917,0.020313,0.068750
4189,21.500000,80.000000,32.500000,108.000000,stop,frame_004189.jpg,0.042188,0.195833,0.017188,0.058333
4190,570.500000,66.500000,583.500000,99.500000,stop,frame_004190.jpg,0.901563,0.172917,0.020313,0.068750
4190,21.500000,80.000000,32.500000,108.000000,stop,frame_004190.jpg,0.042188,0.195833,0.017188,0.058333
4191,570.500000,66.500000,583.500000,99.500000,stop,frame_004191.jpg,0.901563,0.172917,0.020313,0.068750
4191,21.500000,80.000000,32.500000,108.000000,stop,frame_004191.jpg,0.042188,0.195833,0.017188,0.058333
4192,570.500000,66.500000,583.500000,99.500000,stop,frame_004192.jpg,0.901563,0.172917,0.020313,0.068750
4192,21.500000,80.000000,32.500000,108.000000,stop,frame_004192.jpg,0.042188,0.195833,0.017188,0.058333
4193,570.500000,66.500000,583.500000,99.500000,stop,frame_004193.jpg,0.901563,0.172917,0.020313,0.068750
4193,21.500000,80.000000,32.500000,108.000000,stop,frame_004193.jpg,0.042188,0.195833,0.017188,0.058333
4194,570.500000,66.500000,583.500000,99.500000,stop,frame_004194.jpg,0.901563,0.172917,0.020313,0.068750
4194,21.500000,80.000000,32.500000,108.000000,stop,frame_004194.jpg,0.042188,0.195833,0.017188,0.058333
4195,570.500000,66.500000,583.500000,99.500000,stop,frame_004195.jpg,0.901563,0.172917,0.020313,0.068750
4195,21.500000,80.000000,32.500000,108.000000,stop,frame_004195.jpg,0.042188,0.195833,0.017188,0.058333
4196,570.500000,66.500000,583.500000,99.500000,stop,frame_004196.jpg,0.901563,0.172917,0.020313,0.068750
4196,21.500000,80.000000,32.500000,108.000000,stop,frame_004196.jpg,0.042188,0.195833,0.017188,0.058333
4197,570.500000,66.500000,583.500000,99.500000,stop,frame_004197.jpg,0.901563,0.172917,0.020313,0.068750
4197,21.500000,80.000000,32.500000,108.000000,stop,frame_004197.jpg,0.042188,0.195833,0.017188,0.058333
4198,570.500000,66.500000,583.500000,99.500000,stop,frame_004198.jpg,0.901563,0.172917,0.020313,0.068750
4198,21.500000,80.000000,32.500000,108.000000,stop,frame_004198.jpg,0.042188,0.195833,0.017188,0.058333
4199,570.500000,66.500000,583.500000,99.500000,stop,frame_004199.jpg,0.901563,0.172917,0.020313,0.068750
4199,21.500000,80.000000,32.500000,108.000000,stop,frame_004199.jpg,0.042188,0.195833,0.017188,0.058333
4200,570.500000,66.500000,583.500000,99.500000,stop,frame_004200.jpg,0.901563,0.172917,0.020313,0.068750
4200,21.500000,80.000000,32.500000,108.000000,stop,frame_004200.jpg,0.042188,0.195833,0.017188,0.058333
4201,570.500000,66.500000,583.500000,99.500000,stop,frame_004201.jpg,0.901563,0.172917,0.020313,0.068750
4201,21.500000,80.000000,32.500000,108.000000,stop,frame_004201.jpg,0.042188,0.195833,0.017188,0.058333
4202,570.500000,66.500000,583.500000,99.500000,stop,frame_004202.jpg,0.901563,0.172917,0.020313,0.068750
4202,21.500000,80.000000,32.500000,108.000000,stop,frame_004202.jpg,0.042188,0.195833,0.017188,0.058333
4203,570.500000,66.500000,583.500000,99.500000,stop,frame_004203.jpg,0.901563,0.172917,0.020313,0.068750
4203,21.500000,80.000000,32.500000,108.000000,stop,frame_004203.jpg,0.042188,0.195833,0.017188,0.058333
4204,570.500000,66.500000,583.500000,99.500000,stop,frame_004204.jpg,0.901563,0.172917,0.020313,0.068750
4204,21.500000,80.000000,32.500000,108.000000,stop,frame_004204.jpg,0.042188,0.195833,0.017188,0.058333
4205,570.500000,66.500000,583.500000,99.500000,stop,frame_004205.jpg,0.901563,0.172917,0.020313,0.068750
4205,21.500000,80.000000,32.500000,108.000000,stop,frame_004205.jpg,0.042188,0.195833,0.017188,0.058333
4206,570.500000,66.500000,583.500000,99.500000,stop,frame_004206.jpg,0.901563,0.172917,0.020313,0.068750
4206,21.500000,80.000000,32.500000,108.000000,stop,frame_004206.jpg,0.042188,0.195833,0.017188,0.058333
4207,570.500000,66.500000,583.500000,99.500000,stop,frame_004207.jpg,0.901563,0.172917,0.020313,0.068750
4207,21.500000,80.000000,32.500000,108.000000,stop,frame_004207.jpg,0.042188,0.195833,0.017188,0.058333
4208,570.500000,66.500000,583.500000,99.500000,stop,frame_004208.jpg,0.901563,0.172917,0.020313,0.068750
4208,21.500000,80.000000,32.500000,108.000000,stop,frame_004208.jpg,0.042188,0.195833,0.017188,0.058333
4209,570.500000,66.500000,583.500000,99.500000,stop,frame_004209.jpg,0.901563,0.172917,0.020313,0.068750
4209,21.500000,80.000000,32.500000,108.000000,stop,frame_004209.jpg,0.042188,0.195833,0.017188,0.058333
4210,570.500000,66.500000,583.500000,99.500000,stop,frame_004210.jpg,0.901563,0.172917,0.020313,0.068750
4210,21.500000,80.000000,32.500000,108.000000,stop,frame_004210.jpg,0.042188,0.195833,0.017188,0.058333
4211,570.500000,66.500000,583.500000,99.500000,stop,frame_004211.jpg,0.901563,0.172917,0.020313,0.068750
4211,21.500000,80.000000,32.500000,108.000000,stop,frame_004211.jpg,0.042188,0.195833,0.017188,0.058333
4212,570.500000,66.500000,583.500000,99.500000,stop,frame_004212.jpg,0.901563,0.172917,0.020313,0.068750
4212,21.500000,80.000000,32.500000,108.000000,stop,frame_004212.jpg,0.042188,0.195833,0.017188,0.058333
4213,570.500000,66.500000,583.500000,99.500000,stop,frame_004213.jpg,0.901563,0.172917,0.020313,0.068750
4213,21.500000,80.000000,32.500000,108.000000,stop,frame_004213.jpg,0.042188,0.195833,0.017188,0.058333
4214,570.500000,66.500000,583.500000,99.500000,stop,frame_004214.jpg,0.901563,0.172917,0.020313,0.068750
4214,21.500000,80.000000,32.500000,108.000000,stop,frame_004214.jpg,0.042188,0.195833,0.017188,0.058333
4215,570.500000,66.500000,583.500000,99.500000,stop,frame_004215.jpg,0.901563,0.172917,0.020313,0.068750
4215,21.500000,80.000000,32.500000,108.000000,stop,frame_004215.jpg,0.042188,0.195833,0.017188,0.058333
4216,570.500000,66.500000,583.500000,99.500000,stop,frame_004216.jpg,0.901563,0.172917,0.020313,0.068750
4216,21.500000,80.000000,32.500000,108.000000,stop,frame_004216.jpg,0.042188,0.195833,0.017188,0.058333
4217,570.500000,66.500000,583.500000,99.500000,stop,frame_004217.jpg,0.901563,0.172917,0.020313,0.068750
4217,21.500000,80.000000,32.500000,108.000000,stop,frame_004217.jpg,0.042188,0.195833,0.017188,0.058333
4218,570.500000,66.500000,583.500000,99.500000,stop,frame_004218.jpg,0.901563,0.172917,0.020313,0.068750
4218,21.500000,80.000000,32.500000,108.000000,stop,frame_004218.jpg,0.042188,0.195833,0.017188,0.058333
4219,570.500000,66.500000,583.500000,99.500000,stop,frame_004219.jpg,0.901563,0.172917,0.020313,0.068750
4219,21.500000,80.000000,32.500000,108.000000,stop,frame_004219.jpg,0.042188,0.195833,0.017188,0.058333
4220,570.500000,66.500000,583.500000,99.500000,stop,frame_004220.jpg,0.901563,0.172917,0.020313,0.068750
4220,21.500000,80.000000,32.500000,108.000000,stop,frame_004220.jpg,0.042188,0.195833,0.017188,0.058333
4221,570.500000,66.500000,583.500000,99.500000,stop,frame_004221.jpg,0.901563,0.172917,0.020313,0.068750
4221,21.500000,80.000000,32.500000,108.000000,stop,frame_004221.jpg,0.042188,0.195833,0.017188,0.058333
4222,570.500000,66.500000,583.500000,99.500000,stop,frame_004222.jpg,0.901563,0.172917,0.020313,0.068750
4222,21.500000,80.000000,32.500000,108.000000,stop,frame_004222.jpg,0.042188,0.195833,0.017188,0.058333
4223,570.500000,66.500000,583.500000,99.500000,stop,frame_004223.jpg,0.901563,0.172917,0.020313,0.068750
4223,21.500000,80.000000,32.500000,108.000000,stop,frame_004223.jpg,0.042188,0.195833,0.017188,0.058333
4224,570.500000,66.500000,583.500000,99.500000,stop,frame_004224.jpg,0.901563,0.172917,0.020313,0.068750
4224,21.500000,80.000000,32.500000,108.000000,stop,frame_004224.jpg,0.042188,0.195833,0.017188,0.058333
4225,570.500000,66.500000,583.500000,99.500000,stop,frame_004225.jpg,0.901563,0.172917,0.020313,0.068750
4225,21.500000,80.000000,32.500000,108.000000,stop,frame_004225.jpg,0.042188,0.195833,0.017188,0.058333
4226,570.500000,66.500000,583.500000,99.500000,stop,frame_004226.jpg,0.901563,0.172917,0.020313,0.068750
4226,21.500000,80.000000,32.500000,108.000000,stop,frame_004226.jpg,0.042188,0.195833,0.017188,0.058333
4227,570.500000,66.500000,583.500000,99.500000,stop,frame_004227.jpg,0.901563,0.172917,0.020313,0.068750
4227,21.500000,80.000000,32.500000,108.000000,stop,frame_004227.jpg,0.042188,0.195833,0.017188,0.058333
4228,570.500000,66.500000,583.500000,99.500000,stop,frame_004228.jpg,0.901563,0.172917,0.020313,0.068750
4228,21.500000,80.000000,32.500000,108.000000,stop,frame_004228.jpg,0.042188,0.195833,0.017188,0.058333
4229,570.500000,66.500000,583.500000,99.500000,stop,frame_004229.jpg,0.901563,0.172917,0.020313,0.068750
4229,21.500000,80.000000,32.500000,108.000000,stop,frame_004229.jpg,0.042188,0.195833,0.017188,0.058333
4230,570.500000,66.500000,583.500000,99.500000,stop,frame_004230.jpg,0.901563,0.172917,0.020313,0.068750
4230,21.500000,80.000000,32.500000,108.000000,stop,frame_004230.jpg,0.042188,0.195833,0.017188,0.058333
4231,570.500000,66.500000,583.500000,99.500000,stop,frame_004231.jpg,0.901563,0.172917,0.020313,0.068750
4231,21.500000,80.000000,32.500000,108.000000,stop,frame_004231.jpg,0.042188,0.195833,0.017188,0.058333
4232,570.500000,66.500000,583.500000,99.500000,stop,frame_004232.jpg,0.901563,0.172917,0.020313,0.068750
4232,21.500000,80.000000,32.500000,108.000000,stop,frame_004232.jpg,0.042188,0.195833,0.017188,0.058333
4233,570.500000,66.500000,583.500000,99.500000,stop,frame_004233.jpg,0.901563,0.172917,0.020313,0.068750
4233,21.500000,80.000000,32.500000,108.000000,stop,frame_004233.jpg,0.042188,0.195833,0.017188,0.058333
4234,570.500000,66.500000,583.500000,99.500000,stop,frame_004234.jpg,0.901563,0.172917,0.020313,0.068750
4234,21.500000,80.000000,32.500000,108.000000,stop,frame_004234.jpg,0.042188,0.195833,0.017188,0.058333
4235,570.500000,66.500000,583.500000,99.500000,stop,frame_004235.jpg,0.901563,0.172917,0.020313,0.068750
4235,21.500000,80.000000,32.500000,108.000000,stop,frame_004235.jpg,0.042188,0.195833,0.017188,0.058333
4236,570.500000,66.500000,583.500000,99.500000,stop,frame_004236.jpg,0.901563,0.172917,0.020313,0.068750
4236,21.500000,80.000000,32.500000,108.000000,stop,frame_004236.jpg,0.042188,0.195833,0.017188,0.058333
4237,570.500000,66.500000,583.500000,99.500000,stop,frame_004237.jpg,0.901563,0.172917,0.020313,0.068750
4237,21.500000,80.000000,32.500000,108.000000,stop,frame_004237.jpg,0.042188,0.195833,0.017188,0.058333
4238,570.500000,66.500000,583.500000,99.500000,stop,frame_004238.jpg,0.901563,0.172917,0.020313,0.068750
4238,21.500000,80.000000,32.500000,108.000000,stop,frame_004238.jpg,0.042188,0.195833,0.017188,0.058333
4239,570.500000,66.500000,583.500000,99.500000,stop,frame_004239.jpg,0.901563,0.172917,0.020313,0.068750
4239,21.500000,80.000000,32.500000,108.000000,stop,frame_004239.jpg,0.042188,0.195833,0.017188,0.058333
4240,570.500000,66.500000,583.500000,99.500000,stop,frame_004240.jpg,0.901563,0.172917,0.020313,0.068750
4240,21.500000,80.000000,32.500000,108.000000,stop,frame_004240.jpg,0.042188,0.195833,0.017188,0.058333
4241,570.500000,66.500000,583.500000,99.500000,stop,frame_004241.jpg,0.901563,0.172917,0.020313,0.068750
4241,21.500000,80.000000,32.500000,108.000000,stop,frame_004241.jpg,0.042188,0.195833,0.017188,0.058333
4242,570.500000,66.500000,583.500000,99.500000,stop,frame_004242.jpg,0.901563,0.172917,0.020313,0.068750
4242,21.500000,80.000000,32.500000,108.000000,stop,frame_004242.jpg,0.042188,0.195833,0.017188,0.058333
4243,570.500000,66.500000,583.500000,99.500000,stop,frame_004243.jpg,0.901563,0.172917,0.020313,0.068750
4243,21.500000,80.000000,32.500000,108.000000,stop,frame_004243.jpg,0.042188,0.195833,0.017188,0.058333
4244,570.500000,66.500000,583.500000,99.500000,stop,frame_004244.jpg,0.901563,0.172917,0.020313,0.068750
4244,21.500000,80.000000,32.500000,108.000000,stop,frame_004244.jpg,0.042188,0.195833,0.017188,0.058333
4245,570.500000,66.500000,583.500000,99.500000,stop,frame_004245.jpg,0.901563,0.172917,0.020313,0.068750
4245,21.500000,80.000000,32.500000,108.000000,stop,frame_004245.jpg,0.042188,0.195833,0.017188,0.058333
4246,570.500000,66.500000,583.500000,99.500000,stop,frame_004246.jpg,0.901563,0.172917,0.020313,0.068750
4246,21.500000,80.000000,32.500000,108.000000,stop,frame_004246.jpg,0.042188,0.195833,0.017188,0.058333
4247,570.500000,66.500000,583.500000,99.500000,stop,frame_004247.jpg,0.901563,0.172917,0.020313,0.068750
4247,21.500000,80.000000,32.500000,108.000000,stop,frame_004247.jpg,0.042188,0.195833,0.017188,0.058333
4248,570.500000,66.500000,583.500000,99.500000,stop,frame_004248.jpg,0.901563,0.172917,0.020313,0.068750
4248,21.500000,80.000000,32.500000,108.000000,stop,frame_004248.jpg,0.042188,0.195833,0.017188,0.058333
4249,570.500000,66.500000,583.500000,99.500000,stop,frame_004249.jpg,0.901563,0.172917,0.020313,0.068750
4249,21.500000,80.000000,32.500000,108.000000,stop,frame_004249.jpg,0.042188,0.195833,0.017188,0.058333
4250,570.500000,66.500000,583.500000,99.500000,stop,frame_004250.jpg,0.901563,0.172917,0.020313,0.068750
4250,21.500000,80.000000,32.500000,108.000000,stop,frame_004250.jpg,0.042188,0.195833,0.017188,0.058333
4251,570.500000,66.500000,583.500000,99.500000,stop,frame_004251.jpg,0.901563,0.172917,0.020313,0.068750
4251,21.500000,80.000000,32.500000,108.000000,stop,frame_004251.jpg,0.042188,0.195833,0.017188,0.058333
4252,570.500000,66.500000,583.500000,99.500000,stop,frame_004252.jpg,0.901563,0.172917,0.020313,0.068750
4252,21.500000,80.000000,32.500000,108.000000,stop,frame_004252.jpg,0.042188,0.195833,0.017188,0.058333
4253,570.500000,66.500000,583.500000,99.500000,stop,frame_004253.jpg,0.901563,0.172917,0.020313,0.068750
4253,21.500000,80.000000,32.500000,108.000000,stop,frame_004253.jpg,0.042188,0.195833,0.017188,0.058333
4254,570.500000,66.500000,583.500000,99.500000,stop,frame_004254.jpg,0.901563,0.172917,0.020313,0.068750
4254,21.500000,80.000000,32.500000,108.000000,stop,frame_004254.jpg,0.042188,0.195833,0.017188,0.058333
4255,570.500000,66.500000,583.500000,99.500000,stop,frame_004255.jpg,0.901563,0.172917,0.020313,0.068750
4255,21.500000,80.000000,32.500000,108.000000,stop,frame_004255.jpg,0.042188,0.195833,0.017188,0.058333
4256,570.500000,66.500000,583.500000,99.500000,stop,frame_004256.jpg,0.901563,0.172917,0.020313,0.068750
4256,21.500000,80.000000,32.500000,108.000000,stop,frame_004256.jpg,0.042188,0.195833,0.017188,0.058333
4257,570.500000,66.500000,583.500000,99.500000,stop,frame_004257.jpg,0.901563,0.172917,0.020313,0.068750
4257,21.500000,80.000000,32.500000,108.000000,stop,frame_004257.jpg,0.042188,0.195833,0.017188,0.058333
4258,570.500000,66.500000,583.500000,99.500000,stop,frame_004258.jpg,0.901563,0.172917,0.020313,0.068750
4258,21.500000,80.000000,32.500000,108.000000,stop,frame_004258.jpg,0.042188,0.195833,0.017188,0.058333
4259,570.500000,66.500000,583.500000,99.500000,stop,frame_004259.jpg,0.901563,0.172917,0.020313,0.068750
4259,21.500000,80.000000,32.500000,108.000000,stop,frame_004259.jpg,0.042188,0.195833,0.017188,0.058333
4260,570.500000,66.500000,583.500000,99.500000,stop,frame_004260.jpg,0.901563,0.172917,0.020313,0.068750
4260,21.500000,80.000000,32.500000,108.000000,stop,frame_004260.jpg,0.042188,0.195833,0.017188,0.058333
4261,570.500000,66.500000,583.500000,99.500000,stop,frame_004261.jpg,0.901563,0.172917,0.020313,0.068750
4261,21.500000,80.000000,32.500000,108.000000,stop,frame_004261.jpg,0.042188,0.195833,0.017188,0.058333
4262,570.500000,66.500000,583.500000,99.500000,stop,frame_004262.jpg,0.901563,0.172917,0.020313,0.068750
4262,21.500000,80.000000,32.500000,108.000000,stop,frame_004262.jpg,0.042188,0.195833,0.017188,0.058333
4263,570.500000,66.500000,583.500000,99.500000,stop,frame_004263.jpg,0.901563,0.172917,0.020313,0.068750
4263,21.500000,80.000000,32.500000,108.000000,stop,frame_004263.jpg,0.042188,0.195833,0.017188,0.058333
4264,570.500000,66.500000,583.500000,99.500000,stop,frame_004264.jpg,0.901563,0.172917,0.020313,0.068750
4264,21.500000,80.000000,32.500000,108.000000,stop,frame_004264.jpg,0.042188,0.195833,0.017188,0.058333
4265,570.500000,66.500000,583.500000,99.500000,stop,frame_004265.jpg,0.901563,0.172917,0.020313,0.068750
4265,21.500000,80.000000,32.500000,108.000000,stop,frame_004265.jpg,0.042188,0.195833,0.017188,0.058333
4266,570.500000,66.500000,583.500000,99.500000,stop,frame_004266.jpg,0.901563,0.172917,0.020313,0.068750
4266,21.500000,80.000000,32.500000,108.000000,stop,frame_004266.jpg,0.042188,0.195833,0.017188,0.058333
4267,570.500000,66.500000,583.500000,99.500000,stop,frame_004267.jpg,0.901563,0.172917,0.020313,0.068750
4267,21.500000,80.000000,32.500000,108.000000,stop,frame_004267.jpg,0.042188,0.195833,0.017188,0.058333
4268,570.500000,66.500000,583.500000,99.500000,stop,frame_004268.jpg,0.901563,0.172917,0.020313,0.068750
4268,21.500000,80.000000,32.500000,108.000000,stop,frame_004268.jpg,0.042188,0.195833,0.017188,0.058333
4269,570.500000,66.500000,583.500000,99.500000,stop,frame_004269.jpg,0.901563,0.172917,0.020313,0.068750
4269,21.500000,80.000000,32.500000,108.000000,stop,frame_004269.jpg,0.042188,0.195833,0.017188,0.058333
4270,570.500000,66.500000,583.500000,99.500000,stop,frame_004270.jpg,0.901563,0.172917,0.020313,0.068750
4270,21.500000,80.000000,32.500000,108.000000,stop,frame_004270.jpg,0.042188,0.195833,0.017188,0.058333
4271,570.500000,66.500000,583.500000,99.500000,stop,frame_004271.jpg,0.901563,0.172917,0.020313,0.068750
4271,21.500000,80.000000,32.500000,108.000000,stop,frame_004271.jpg,0.042188,0.195833,0.017188,0.058333
4272,570.500000,66.500000,583.500000,99.500000,stop,frame_004272.jpg,0.901563,0.172917,0.020313,0.068750
4272,21.500000,80.000000,32.500000,108.000000,stop,frame_004272.jpg,0.042188,0.195833,0.017188,0.058333
4273,570.500000,66.500000,583.500000,99.500000,stop,frame_004273.jpg,0.901563,0.172917,0.020313,0.068750
4273,21.500000,80.000000,32.500000,108.000000,stop,frame_004273.jpg,0.042188,0.195833,0.017188,0.058333
4274,570.500000,66.500000,583.500000,99.500000,stop,frame_004274.jpg,0.901563,0.172917,0.020313,0.068750
4274,21.500000,80.000000,32.500000,108.000000,stop,frame_004274.jpg,0.042188,0.195833,0.017188,0.058333
4275,570.500000,66.500000,583.500000,99.500000,stop,frame_004275.jpg,0.901563,0.172917,0.020313,0.068750
4275,21.500000,80.000000,32.500000,108.000000,stop,frame_004275.jpg,0.042188,0.195833,0.017188,0.058333
4276,570.500000,66.500000,583.500000,99.500000,stop,frame_004276.jpg,0.901563,0.172917,0.020313,0.068750
4276,21.500000,80.000000,32.500000,108.000000,stop,frame_004276.jpg,0.042188,0.195833,0.017188,0.058333
4277,570.500000,66.500000,583.500000,99.500000,stop,frame_004277.jpg,0.901563,0.172917,0.020313,0.068750
4277,21.500000,80.000000,32.500000,108.000000,stop,frame_004277.jpg,0.042188,0.195833,0.017188,0.058333
4278,570.500000,66.500000,583.500000,99.500000,stop,frame_004278.jpg,0.901563,0.172917,0.020313,0.068750
4278,21.500000,80.000000,32.500000,108.000000,stop,frame_004278.jpg,0.042188,0.195833,0.017188,0.058333
4279,570.500000,66.500000,583.500000,99.500000,stop,frame_004279.jpg,0.901563,0.172917,0.020313,0.068750
4279,21.500000,80.000000,32.500000,108.000000,stop,frame_004279.jpg,0.042188,0.195833,0.017188,0.058333
4280,570.500000,66.500000,583.500000,99.500000,stop,frame_004280.jpg,0.901563,0.172917,0.020313,0.068750
4280,21.500000,80.000000,32.500000,108.000000,stop,frame_004280.jpg,0.042188,0.195833,0.017188,0.058333
4281,570.500000,66.500000,583.500000,99.500000,stop,frame_004281.jpg,0.901563,0.172917,0.020313,0.068750
4281,21.500000,80.000000,32.500000,108.000000,stop,frame_004281.jpg,0.042188,0.195833,0.017188,0.058333
4282,570.500000,66.500000,583.500000,99.500000,stop,frame_004282.jpg,0.901563,0.172917,0.020313,0.068750
4282,21.500000,80.000000,32.500000,108.000000,stop,frame_004282.jpg,0.042188,0.195833,0.017188,0.058333
4283,570.500000,66.500000,583.500000,99.500000,stop,frame_004283.jpg,0.901563,0.172917,0.020313,0.068750
4283,21.500000,80.000000,32.500000,108.000000,stop,frame_004283.jpg,0.042188,0.195833,0.017188,0.058333
4284,570.500000,66.500000,583.500000,99.500000,stop,frame_004284.jpg,0.901563,0.172917,0.020313,0.068750
4284,21.500000,80.000000,32.500000,108.000000,stop,frame_004284.jpg,0.042188,0.195833,0.017188,0.058333
4285,570.500000,66.500000,583.500000,99.500000,stop,frame_004285.jpg,0.901563,0.172917,0.020313,0.068750
4285,21.500000,80.000000,32.500000,108.000000,stop,frame_004285.jpg,0.042188,0.195833,0.017188,0.058333
4286,570.500000,66.500000,583.500000,99.500000,stop,frame_004286.jpg,0.901563,0.172917,0.020313,0.068750
4286,21.500000,80.000000,32.500000,108.000000,stop,frame_004286.jpg,0.042188,0.195833,0.017188,0.058333
4287,570.500000,66.500000,583.500000,99.500000,stop,frame_004287.jpg,0.901563,0.172917,0.020313,0.068750
4287,21.500000,80.000000,32.500000,108.000000,stop,frame_004287.jpg,0.042188,0.195833,0.017188,0.058333
4288,570.500000,66.500000,583.500000,99.500000,stop,frame_004288.jpg,0.901563,0.172917,0.020313,0.068750
4288,21.500000,80.000000,32.500000,108.000000,stop,frame_004288.jpg,0.042188,0.195833,0.017188,0.058333
4289,570.500000,66.500000,583.500000,99.500000,stop,frame_004289.jpg,0.901563,0.172917,0.020313,0.068750
4289,21.500000,80.000000,32.500000,108.000000,stop,frame_004289.jpg,0.042188,0.195833,0.017188,0.058333
4290,570.500000,66.500000,583.500000,99.500000,stop,frame_004290.jpg,0.901563,0.172917,0.020313,0.068750
4290,21.500000,80.000000,32.500000,108.000000,stop,frame_004290.jpg,0.042188,0.195833,0.017188,0.058333
4291,570.500000,66.500000,583.500000,99.500000,stop,frame_004291.jpg,0.901563,0.172917,0.020313,0.068750
4291,21.500000,80.000000,32.500000,108.000000,stop,frame_004291.jpg,0.042188,0.195833,0.017188,0.058333
4292,570.500000,66.500000,583.500000,99.500000,stop,frame_004292.jpg,0.901563,0.172917,0.020313,0.068750
4292,21.500000,80.000000,32.500000,108.000000,stop,frame_004292.jpg,0.042188,0.195833,0.017188,0.058333
4293,570.500000,66.500000,583.500000,99.500000,stop,frame_004293.jpg,0.901563,0.172917,0.020313,0.068750
4293,21.500000,80.000000,32.500000,108.000000,stop,frame_004293.jpg,0.042188,0.195833,0.017188,0.058333
4294,570.500000,66.500000,583.500000,99.500000,stop,frame_004294.jpg,0.901563,0.172917,0.020313,0.068750
4294,21.500000,80.000000,32.500000,108.000000,stop,frame_004294.jpg,0.042188,0.195833,0.017188,0.058333
4295,570.500000,66.500000,583.500000,99.500000,stop,frame_004295.jpg,0.901563,0.172917,0.020313,0.068750
4295,21.500000,80.000000,32.500000,108.000000,stop,frame_004295.jpg,0.042188,0.195833,0.017188,0.058333
4296,570.500000,66.500000,583.500000,99.500000,stop,frame_004296.jpg,0.901563,0.172917,0.020313,0.068750
4296,21.500000,80.000000,32.500000,108.000000,stop,frame_004296.jpg,0.042188,0.195833,0.017188,0.058333
4297,570.500000,66.500000,583.500000,99.500000,stop,frame_004297.jpg,0.901563,0.172917,0.020313,0.068750
4297,21.500000,80.000000,32.500000,108.000000,stop,frame_004297.jpg,0.042188,0.195833,0.017188,0.058333
4298,570.500000,66.500000,583.500000,99.500000,stop,frame_004298.jpg,0.901563,0.172917,0.020313,0.068750
4298,21.500000,80.000000,32.500000,108.000000,stop,frame_004298.jpg,0.042188,0.195833,0.017188,0.058333
4299,570.500000,66.500000,583.500000,99.500000,stop,frame_004299.jpg,0.901563,0.172917,0.020313,0.068750
4299,21.500000,80.000000,32.500000,108.000000,stop,frame_004299.jpg,0.042188,0.195833,0.017188,0.058333
4300,570.500000,66.500000,583.500000,99.500000,stop,frame_004300.jpg,0.901563,0.172917,0.020313,0.068750
4300,21.500000,80.000000,32.500000,108.000000,stop,frame_004300.jpg,0.042188,0.195833,0.017188,0.058333
4301,570.500000,66.500000,583.500000,99.500000,stop,frame_004301.jpg,0.901563,0.172917,0.020313,0.068750
4301,21.500000,80.000000,32.500000,108.000000,stop,frame_004301.jpg,0.042188,0.195833,0.017188,0.058333
4302,570.500000,66.500000,583.500000,99.500000,stop,frame_004302.jpg,0.901563,0.172917,0.020313,0.068750
4302,21.500000,80.000000,32.500000,108.000000,stop,frame_004302.jpg,0.042188,0.195833,0.017188,0.058333
4303,570.500000,66.500000,583.500000,99.500000,stop,frame_004303.jpg,0.901563,0.172917,0.020313,0.068750
4303,21.500000,80.000000,32.500000,108.000000,stop,frame_004303.jpg,0.042188,0.195833,0.017188,0.058333
4304,570.500000,66.500000,583.500000,99.500000,stop,frame_004304.jpg,0.901563,0.172917,0.020313,0.068750
4304,21.500000,80.000000,32.500000,108.000000,stop,frame_004304.jpg,0.042188,0.195833,0.017188,0.058333
4305,570.500000,66.500000,583.500000,99.500000,stop,frame_004305.jpg,0.901563,0.172917,0.020313,0.068750
4305,21.500000,80.000000,32.500000,108.000000,stop,frame_004305.jpg,0.042188,0.195833,0.017188,0.058333
4306,570.500000,66.500000,583.500000,99.500000,stop,frame_004306.jpg,0.901563,0.172917,0.020313,0.068750
4306,21.500000,80.000000,32.500000,108.000000,stop,frame_004306.jpg,0.042188,0.195833,0.017188,0.058333
